,id,title,description,content,URL,createdTimestamp,lang,isRelated,source,sourceDate,NP
31,5dbf709911bb5a181c167f6d,"Business news briefs, Sept. 28, 2019: S&P 500 falls for second week in a row - Akron Beacon Journal",WALL STREETAnother bumpy weekfor stocks as fears brew Wall Street capped a choppy week with a second straight weekly loss for the S&P 500 Friday as,"WALL STREET
Another bumpy week
for stocks as fears brew 
Wall Street capped a choppy week with a second straight weekly loss for the S&amp;P 500 Friday as worries about a potential escalation in the trade war between the U.S. and China erased early gains.… [+2364 chars]",https://www.ohio.com/article/20190927/NEWS/190928304,2019-09-27 22:47:40,en,N,WF,2019-09-27 00:00:00,
32,5dbf709911bb5a181c167f6e,Charles Scharf as CEO Can Revive Wells Fargo. Buy Its Stock Now. - Barron's,Charles Scharf as CEO Can Revive Wells Fargo. Buy Its Stock Now.Barron's Scandal-plagued Wells Fargo names BNY Mellon's Charles Scharf as CEOCNBC Wells Fargo Names BNY Mellon's Scharf as CEOBloomberg Markets and Finance Wells Fargo Made a Great Choice With Sc…,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,https://slashdot.org/firehose.pl?op=view&amp;id=116152950,2019-09-27 22:32:46,en,Y,WF,2019-09-27 00:00:00,P
33,5dbf709911bb5a181c167f6f,"Wells Fargo names new CEO, ending extensive six-month search","Charles Scharf, the head of Bank of New York Mellon, will become Wells Fargo’s third CEO in three years and the first outsider to lead the bank in decades.","Traditionally, taking the helm of one of the countrys largest, most well-known, and profitable financial institutions would be a coveted job. But Wells Fargo is under intense scrutiny from regulators and lawmakers after years of scandals and missteps, and it … [+3811 chars]",https://www.bostonglobe.com/business/2019/09/27/wells-fargo-names-new-ceo-ending-extensive-six-month-search/giLlnsRRUXctjp0yybwHEP/story.html,2019-09-27 22:27:16,en,Y,WF,2019-09-27 00:00:00,
34,5dbf709911bb5a181c167f70,New Wells Fargo CEO Charles Scharf is About to Tackle the Toughest Job in Banking,"From stringent federal oversight to a “toxic work culture,” the former BNY Mellon and Visa CEO has his work cut out for him.","Its a new dawn at Wells Fargo.
On Tuesday, the San Francisco-based financial services giant announced that Charles Scharf, the CEO of Bank of New York Mellon, will take over as Wells Fargos CEO and president starting Oct. 21. The news caps off a months-long … [+7102 chars]",https://fortune.com/2019/09/27/new-wells-fargo-ceo-charles-scharf-challenges/,2019-09-27 22:07:13,en,Y,WF,2019-09-27 00:00:00,
35,5dbf709911bb5a181c167f71,On The Money: Deutsche Bank reveals it has two tax returns tied to Trump | House Democrats demand White House turn over docs on Ukraine aid | Congress hunts for offramp from looming shutdown fight,"Happy Friday and welcome back to On The Money. I'm Sylvan Lane, and here's your nightly guide to everything affecting your bills, bank account and bottom line.See something I mis...","Happy Friday and welcome back to On The Money. Im Sylvan Lane, and heres your nightly guide to everything affecting your bills, bank account and bottom line.
See something I missed? Let me know at slane@thehill.com or tweet me @SylvanLane. And if you like yo… [+4656 chars]",https://thehill.com/policy/finance/overnights/463460-on-the-money-deutsche-bank-reveals-it-has-two-tax-returns-tied-to,2019-09-27 22:05:24,en,N,WF,2019-09-27 00:00:00,
36,5dbf709911bb5a181c167f72,5 key tasks facing Wells Fargo’s new CEO,"Charlie Scharf has plenty of work to do as he becomes chief executive of Wells Fargo on Oct. 21. Here's a look at what some of his priorities might be: 1. Restore trust: Customers’ trust is the cornerstone of a successful bank, so rebuilding the bank’s reputa…",,https://www.bizjournals.com/sanfrancisco/news/2019/09/27/5-keytasks-facing-wells-fargo-s-new-ceo.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_sanfrancisco+%28San+Francisco+Business+Times%29,2019-09-27 21:41:33,en,Y,WF,2019-09-27 00:00:00,
37,5dbf709911bb5a181c167f73,Wells Fargo taps one-time Dimon protégé Scharf to lead turnaround,"By Imani Moise (Reuters) - After a difficult, months-long search for a new chief executive, scandal-plagued Wells Fargo & Co named as its next leader Charles Scharf, a one-time Jamie Dimon protégé known on Wall Street as a detail-oriented number cruncher who …","By Imani Moise
(Reuters) - After a difficult, months-long search for a new chief executive, scandal-plagued Wells Fargo &amp; Co named as its next leader Charles Scharf, a one-time Jamie Dimon protégé known on Wall Street as a detail-oriented number cruncher… [+4800 chars]",https://www.firstpost.com/business/wells-fargo-taps-one-time-dimon-protege-scharf-to-lead-turnaround-7416971.html,2019-09-27 21:35:26,en,Y,WF,2019-09-27 00:00:00,
38,5dbf709911bb5a181c167f74,New Wells Fargo CEO will again run a West Coast-based company from NYC - Yahoo Finance,New Wells Fargo CEO will again run a West Coast-based company from NYCYahoo Finance Wells Fargo Names BNY Mellon's Scharf as CEOBloomberg Markets and Finance Scandal-plagued Wells Fargo names BNY Mellon's Charles Scharf as CEOCNBC Wells Fargo Made a Great Cho…,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,https://slashdot.org/firehose.pl?op=view&amp;id=116149906,2019-09-27 21:33:31,en,Y,WF,2019-09-27 00:00:00,P
39,5dbf709911bb5a181c167f75,Traders discuss whether a bank breakout is brewing after Wells Fargo appoints new CEO,"Wells Fargo jumps on the appointment of a new CEO. With CNBC's Melissa Lee and the Fast Money traders, Tim Seymour, Jeff Mills, Steve Grasso and Guy Adami.",,https://www.cnbc.com/video/2019/09/27/traders-discuss-whether-a-bank-breakout-is-brewing.html,2019-09-27 21:32:00,en,Y,WF,2019-09-27 00:00:00,P
40,5dbf709911bb5a181c167f76,Business Highlights,"___ 
 Hope of coming back to shuttered GM plant fades for workers 
 TOLEDO, Ohio (AP) - It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the…","___
Hope of coming back to shuttered GM plant fades for workers
TOLEDO, Ohio (AP) — It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the p… [+4724 chars]",https://www.seattlepi.com/business/article/Business-Highlights-14473995.php,2019-09-27 21:25:45,en,N,WF,2019-09-27 00:00:00,
41,5dbf709a11bb5a181c167f77,Suspeitas vindas da Casa Branca arrastam Wall Street para o vermelho,"Segundo avançou a Reuters, o governo de Donald Trump estaria a considerar retirar as empresas chinesas da bolsa norte-americana. Investidores deram passo atrás.","Depois de uma abertura com ligeiro ganhos, impulsionados pelas declarações de Gao Feng, porta-voz do ministério do Comércio chinês, que anunciaram o plano do país oriental em voltar a adquirir produtos agrícolas norte-amercianos e em suspender as tarifas sobr… [+2196 chars]",https://jornaleconomico.sapo.pt/noticias/suspeitas-vindas-da-casa-branca-arrastam-wall-street-para-o-vermelho-495007,2019-09-27 21:21:29,en,N,WF,2019-09-27 00:00:00,
42,5dbf709a11bb5a181c167f78,Business Highlights - Greenwich Time,"___ 
 Hope of coming back to shuttered GM plant fades for workers 
 TOLEDO, Ohio (AP) - It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the…","___
Hope of coming back to shuttered GM plant fades for workers
TOLEDO, Ohio (AP) — It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the p… [+4724 chars]",https://www.greenwichtime.com/business/article/Business-Highlights-14473995.php,2019-09-27 21:20:00,en,N,WF,2019-09-27 00:00:00,
43,5dbf709a11bb5a181c167f79,Business Highlights - New Canaan Advertiser,"___ 
 Hope of coming back to shuttered GM plant fades for workers 
 TOLEDO, Ohio (AP) - It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the…","___
Hope of coming back to shuttered GM plant fades for workers
TOLEDO, Ohio (AP) — It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the p… [+4724 chars]",https://www.ncadvertiser.com/business/article/Business-Highlights-14473995.php,2019-09-27 21:20:00,en,N,WF,2019-09-27 00:00:00,
44,5dbf709a11bb5a181c167f7a,Business Highlights - Thehour.com,"___ 
 Hope of coming back to shuttered GM plant fades for workers 
 TOLEDO, Ohio (AP) - It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the…","___
Hope of coming back to shuttered GM plant fades for workers
TOLEDO, Ohio (AP) — It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the p… [+4724 chars]",https://www.thehour.com/business/article/Business-Highlights-14473995.php,2019-09-27 21:20:00,en,N,WF,2019-09-27 00:00:00,
45,5dbf709a11bb5a181c167f7b,Business Highlights - Times Union,"___ 
 Hope of coming back to shuttered GM plant fades for workers 
 TOLEDO, Ohio (AP) - It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the…","___
Hope of coming back to shuttered GM plant fades for workers
TOLEDO, Ohio (AP) — It's looking less likely that General Motors will be making vehicles again at the Lordstown, Ohio, assembly plant that shut down last winter. Instead, GM wants to sell the p… [+4724 chars]",https://www.timesunion.com/business/article/Business-Highlights-14473995.php,2019-09-27 21:06:00,en,N,WF,2019-09-27 00:00:00,
